window_id,start_time,end_time,s1_prob_normal,s1_prob_yellow,s1_prob_red,s2_prob_normal,s2_prob_yellow,s2_prob_red
55,275.0,285.0,5.1968782e-05,0.9999465,1.5291191e-06,0.99972016,6.763564e-17,0.0002798452
56,280.0,290.0,5.3178712e-05,0.99994445,2.3715281e-06,0.99969256,1.0899597e-16,0.00030743045
57,285.0,295.0,0.0008472565,0.9991504,2.3998925e-06,0.9979085,3.6211425e-15,0.002091556
58,290.0,300.0,0.00031761575,0.99968076,1.6189567e-06,0.9988372,3.3363053e-16,0.0011628629
59,295.0,305.0,5.078541e-05,0.9999484,8.433668e-07,0.999782,1.8481395e-18,0.0002180241
60,300.0,310.0,3.714505e-05,0.99996257,2.7402888e-07,0.9998287,1.0331319e-19,0.00017130296
61,305.0,315.0,6.1561754e-05,0.99993813,3.2567175e-07,0.99892336,2.7640838e-18,0.0010766059
62,310.0,320.0,0.00019729449,0.99979514,7.5944386e-06,0.9999995,7.291712e-25,4.2185965e-07
63,315.0,325.0,3.3433826e-05,0.99995434,1.2300696e-05,0.99999964,2.6355105e-24,3.1683518e-07
64,320.0,330.0,0.00016160132,0.99983776,6.1628583e-07,0.99955004,6.1152975e-18,0.0004499723
65,325.0,335.0,6.256484e-05,0.99993694,4.2266117e-07,0.9999045,8.824589e-18,9.546324e-05
66,330.0,340.0,0.0016433534,0.9983463,1.0311806e-05,0.99501437,2.5324073e-10,0.004985661
67,335.0,345.0,0.0011759294,0.9988225,1.514819e-06,0.99935335,2.1711516e-17,0.0006466052
68,340.0,350.0,0.00014292073,0.9998566,4.682806e-07,0.9998907,1.9380409e-19,0.00010930431
69,345.0,355.0,3.0354444e-05,0.99996877,8.3604544e-07,0.9998925,1.0741186e-18,0.0001074861
70,350.0,360.0,8.694271e-05,0.9999118,1.2836401e-06,0.99965155,4.189574e-18,0.0003483974
71,355.0,365.0,2.9947792e-05,0.99996924,7.8374404e-07,0.99975234,3.3723334e-19,0.00024768471
72,360.0,370.0,0.00017282131,0.999826,1.2295781e-06,0.9994843,1.3832321e-17,0.00051564985
73,365.0,375.0,0.0009047444,0.99909127,4.030471e-06,0.99935955,6.168945e-13,0.0006404839
74,370.0,380.0,0.00015382053,0.9998456,5.002272e-07,0.9996393,1.5200268e-18,0.00036076663
75,375.0,385.0,2.2126182e-05,0.99997723,5.749377e-07,0.9997447,7.571548e-18,0.00025524988
76,380.0,390.0,0.00015271186,0.9998246,2.2790626e-05,0.99985874,7.1144706e-16,0.00014127375
77,385.0,395.0,2.128098e-05,0.9999783,4.113349e-07,0.9998586,1.4092063e-19,0.00014138695
78,390.0,400.0,0.00011361265,0.9998859,5.069286e-07,0.9993819,3.1078768e-18,0.00061804237
79,395.0,405.0,1.738527e-05,0.9999802,2.379388e-06,0.99990237,1.0384753e-19,9.760486e-05
80,400.0,410.0,1.3814311e-05,0.9999833,2.8816835e-06,0.99992657,9.998826e-20,7.338803e-05
81,405.0,415.0,0.0007880027,0.9990557,0.00015633724,0.99863106,2.7245671e-11,0.0013688533
82,410.0,420.0,2.4121948e-05,0.9999739,2.0648567e-06,0.9997875,3.2277937e-17,0.00021249392
83,415.0,425.0,5.690694e-05,0.9999422,8.961943e-07,0.99886525,3.844127e-17,0.0011347866
84,420.0,430.0,0.00029721105,0.99970055,2.2632282e-06,0.9981402,9.121269e-16,0.0018597407
85,425.0,435.0,0.00027728672,0.99971944,3.2227506e-06,0.99907,8.3261396e-16,0.00093001657
86,430.0,440.0,9.2024005e-05,0.9999025,5.501619e-06,0.9998758,3.4989836e-17,0.00012418522
87,435.0,445.0,3.7626152e-05,0.9999597,2.6410983e-06,0.9999068,1.8401958e-17,9.32677e-05
88,440.0,450.0,1.7592687e-05,0.99998033,2.0399964e-06,0.99984777,1.7250645e-17,0.00015225224
89,445.0,455.0,0.00021002025,0.9997892,8.358163e-07,0.9993955,2.9808634e-18,0.0006045348
90,450.0,460.0,0.00014171917,0.99985385,4.411136e-06,0.99997187,5.4674785e-21,2.8142733e-05
91,455.0,465.0,1.5674636e-05,0.99997735,7.049174e-06,0.9999907,5.907917e-22,9.258739e-06
92,460.0,470.0,2.845566e-05,0.99997103,5.248427e-07,0.9998522,1.1805453e-19,0.0001478207
93,465.0,475.0,1.1961978e-05,0.9999857,2.3338353e-06,0.9999335,4.584858e-18,6.6476525e-05
94,470.0,480.0,1.0807916e-05,0.9999813,7.924059e-06,0.9999857,7.84409e-18,1.4305818e-05
95,475.0,485.0,0.0001067306,0.99987316,2.0167608e-05,0.9996822,4.2967944e-15,0.00031781464
96,480.0,490.0,0.00010103653,0.9998951,3.8334606e-06,0.9997589,5.2716333e-17,0.00024115898
97,485.0,495.0,0.000110097564,0.99988914,7.0785387e-07,0.9996253,2.3310242e-17,0.00037469753
98,490.0,500.0,1.0342118e-05,0.9999889,7.536608e-07,0.9998765,1.5084003e-18,0.00012345376
99,495.0,505.0,0.00014432897,0.99984825,7.4335676e-06,0.999358,1.451652e-15,0.00064206106
100,500.0,510.0,8.597994e-05,0.99989533,1.8714443e-05,0.9999951,8.474856e-21,4.864492e-06
101,505.0,515.0,2.966647e-07,0.99999154,8.240698e-06,0.9999988,7.401567e-24,1.1342637e-06
102,510.0,520.0,0.00047240098,0.9994394,8.814319e-05,0.99941516,1.2737076e-12,0.00058484665
103,515.0,525.0,0.00038244892,0.99958247,3.5007986e-05,0.99823415,6.648715e-14,0.0017657751
104,520.0,530.0,3.2217686e-05,0.9999672,5.691314e-07,0.9998136,2.4433325e-18,0.00018637817
105,525.0,535.0,4.4866036e-05,0.9999541,1.1111081e-06,0.9998388,4.9898223e-18,0.00016110553
106,530.0,540.0,5.871995e-05,0.999941,2.0942015e-07,0.99982446,1.2997086e-19,0.00017552116
107,535.0,545.0,5.53956e-05,0.99994445,1.1031601e-07,0.9991762,7.962352e-18,0.0008237828
108,540.0,550.0,3.7184862e-05,0.9999628,5.502869e-08,0.9990202,4.1942495e-18,0.0009797459
109,545.0,555.0,0.00011513543,0.99988484,3.6648768e-08,0.9994992,7.7224e-19,0.0005007421
110,550.0,560.0,0.00011110421,0.9998889,1.4485109e-08,0.99953187,2.1513847e-20,0.00046820825
111,555.0,565.0,9.337663e-05,0.99990666,2.5632952e-08,0.9993598,5.2065995e-20,0.0006402258
112,560.0,570.0,1.1016771e-05,0.9999887,3.3944886e-07,0.9999584,1.6598848e-23,4.158476e-05
113,565.0,575.0,3.5774392e-06,0.9999845,1.1867087e-05,0.99999976,2.7013429e-27,2.280064e-07
114,570.0,580.0,3.1015281e-06,0.9999628,3.4114222e-05,0.99999964,9.653577e-25,3.5911305e-07
115,575.0,585.0,0.00020469516,0.99979526,1.7704713e-07,0.9985417,3.485223e-17,0.0014583255
116,580.0,590.0,0.00085754786,0.9991394,2.944045e-06,0.9999782,1.4636003e-21,2.1862817e-05
117,585.0,595.0,9.929809e-05,0.9998952,5.496335e-06,0.99998903,3.6902822e-22,1.0992165e-05
118,590.0,600.0,4.3376655e-05,0.99995637,1.9014755e-07,0.9990773,6.0107584e-18,0.0009226323
119,595.0,605.0,0.00019625905,0.99979645,7.3005085e-06,0.9992304,3.57861e-17,0.00076960167
120,600.0,610.0,1.7222339e-05,0.99998283,2.87512e-09,0.99991095,1.6419401e-23,8.900518e-05
121,605.0,615.0,6.357783e-05,0.99993646,2.4940388e-08,0.9995134,1.6862925e-20,0.0004866129
122,610.0,620.0,9.375931e-05,0.99989295,1.3279586e-05,0.99942327,1.1726108e-14,0.0005768174
123,615.0,625.0,0.00047424887,0.99952495,8.2816194e-07,0.9989035,3.2738886e-17,0.0010965012
124,620.0,630.0,0.00026840932,0.99973136,2.4404093e-07,0.99885166,1.3557383e-17,0.0011483036
125,625.0,635.0,0.00019493313,0.9998049,1.141907e-07,0.9961785,2.0650297e-15,0.0038214999
126,630.0,640.0,0.0003270971,0.9996728,1.05973086e-07,0.9986519,2.0943743e-16,0.0013480713
127,635.0,645.0,0.00019195823,0.9998079,7.396221e-08,0.99884653,1.7397968e-18,0.0011534739
128,640.0,650.0,3.9267212e-05,0.9999608,5.8099484e-08,0.999527,4.2403996e-20,0.0004730111
129,645.0,655.0,2.0520309e-05,0.9999795,3.8216825e-08,0.9998492,1.1241798e-19,0.0001507441
130,650.0,660.0,5.1461393e-05,0.9999485,4.067126e-08,0.99923146,3.0692975e-18,0.00076858624
131,655.0,665.0,1.811865e-07,0.9999865,1.3261945e-05,0.9999999,4.026938e-28,1.027339e-07
132,660.0,670.0,1.2635257e-07,0.9999962,3.6940921e-06,0.9999995,3.2151268e-27,4.1750985e-07
133,665.0,675.0,5.8679998e-05,0.9999403,1.0237965e-06,0.99987996,4.4334e-18,0.000120048986
134,670.0,680.0,6.49443e-05,0.9999348,2.9506074e-07,0.99983203,2.5189008e-18,0.0001678967
135,675.0,685.0,4.167094e-05,0.99995816,9.767218e-08,0.9997482,1.4603432e-19,0.00025185393
136,680.0,690.0,0.00024181933,0.9997582,2.5168116e-08,0.99660516,2.790463e-18,0.0033948955
137,685.0,695.0,0.00024478344,0.9997552,3.8401645e-08,0.997884,4.5830397e-19,0.0021160669
138,690.0,700.0,0.0002446579,0.9997552,7.7139674e-08,0.998697,4.7304603e-19,0.0013030774
139,695.0,705.0,5.986257e-05,0.99994004,6.880614e-08,0.9995239,1.8477793e-21,0.00047609955
140,700.0,710.0,2.1478185e-05,0.9999784,6.6705496e-08,0.99954695,1.9613767e-21,0.0004530125
141,705.0,715.0,2.2359804e-05,0.9999776,5.5600594e-08,0.9996407,2.2921531e-19,0.00035924875
142,710.0,720.0,0.0001539753,0.99983084,1.5122015e-05,0.9997931,1.0944453e-14,0.00020691946
143,715.0,725.0,0.00043099414,0.9994592,0.00010989103,0.9986547,7.9794954e-13,0.0013451938
144,720.0,730.0,8.031703e-05,0.9999193,3.5225443e-07,0.99976665,1.03299056e-16,0.00023336915
145,725.0,735.0,0.000100927035,0.9998989,1.3513382e-07,0.99909115,2.1892256e-17,0.00090882607
146,730.0,740.0,0.00011080074,0.9998889,1.8400951e-07,0.99983394,4.1715303e-20,0.0001660847
147,735.0,745.0,7.388503e-05,0.99992573,3.5708842e-07,0.99987495,3.2720975e-19,0.00012498305
148,740.0,750.0,1.9877618e-05,0.99997914,9.495017e-07,0.9999366,5.00253e-17,6.345923e-05
149,745.0,755.0,5.968155e-05,0.9999385,1.811893e-06,0.99932027,4.6412297e-16,0.0006797256
150,750.0,760.0,1.4087585e-05,0.9999857,2.3013949e-07,0.9998628,6.781442e-20,0.00013715387
151,755.0,765.0,3.1086252e-05,0.99996877,1.4131226e-07,0.9999515,6.200212e-20,4.8570368e-05
152,760.0,770.0,1.364672e-05,0.9999864,4.884825e-08,0.99983954,3.2907688e-20,0.000160439
153,765.0,775.0,2.4478872e-05,0.99997556,2.5061532e-08,0.9992549,8.509877e-20,0.00074514264
154,770.0,780.0,1.1968922e-05,0.9999881,4.377809e-08,0.99984205,1.4867872e-20,0.00015788214
155,775.0,785.0,4.041681e-05,0.99995947,7.796953e-08,0.99984205,7.616457e-20,0.0001578844
156,780.0,790.0,2.236219e-05,0.9999776,2.9793284e-08,0.9998871,1.0631779e-21,0.00011293159
157,785.0,795.0,2.482613e-05,0.9999752,6.455462e-09,0.9997979,1.6778827e-22,0.00020217783
158,790.0,800.0,6.795469e-05,0.99993205,5.4466756e-09,0.99952877,1.1026958e-21,0.00047127143
159,795.0,805.0,0.00014176035,0.99985826,1.5580557e-08,0.999022,2.4012921e-19,0.0009780164
160,800.0,810.0,0.00023656536,0.99975497,8.406597e-06,0.9994555,5.5949427e-16,0.0005444846
161,805.0,815.0,3.510588e-05,0.99996483,7.523626e-08,0.9996623,4.8623373e-20,0.00033771628
162,810.0,820.0,0.00018747321,0.9998124,9.922364e-08,0.99796057,3.1717372e-18,0.0020394926
163,815.0,825.0,7.633405e-05,0.9999237,4.7712415e-08,0.99951017,1.7626768e-19,0.0004897754
164,820.0,830.0,3.4765126e-05,0.9999652,1.3304104e-08,0.99978274,5.510474e-21,0.00021725609
165,825.0,835.0,1.233668e-05,0.9999877,2.9090321e-08,0.99960726,5.966207e-20,0.0003927874
166,830.0,840.0,1.6161452e-05,0.9999838,4.0236817e-08,0.9995364,6.0801565e-19,0.00046368723
167,835.0,845.0,0.007355337,0.9926444,2.523774e-07,0.97523594,3.799451e-14,0.02476411
168,840.0,850.0,6.562281e-05,0.9999341,2.608431e-07,0.9998803,3.8822657e-19,0.00011962606
169,845.0,855.0,6.475583e-05,0.99993443,8.116773e-07,0.9998983,1.7390929e-18,0.00010164524
170,850.0,860.0,0.0010585636,0.9989411,3.707414e-07,0.99521685,8.0138936e-16,0.0047832243
171,855.0,865.0,0.00047689574,0.99952304,7.6538235e-08,0.99547887,1.8140628e-17,0.004521086
172,860.0,870.0,0.00014729222,0.99985266,1.8186876e-08,0.9980919,4.0841116e-18,0.0019081098
173,865.0,875.0,7.19258e-05,0.999928,1.4232543e-07,0.9994388,1.0114387e-17,0.0005611213
174,870.0,880.0,2.2563381e-05,0.99997735,1.7206617e-07,0.999821,1.7568536e-19,0.00017896942
175,875.0,885.0,0.000117398835,0.9998826,3.863769e-08,0.998796,2.0272629e-19,0.0012039904
176,880.0,890.0,0.00020803775,0.9997919,2.6151174e-08,0.9979722,3.611943e-19,0.0020277856
177,885.0,895.0,5.4627762e-05,0.9999454,4.0850104e-08,0.9996637,2.6845565e-19,0.00033627183
178,890.0,900.0,0.00018925981,0.99981004,7.243182e-07,0.9997384,4.5870646e-16,0.00026159905
179,895.0,905.0,1.04377e-05,0.9999894,1.1718724e-07,0.99984384,1.6555067e-18,0.0001561964
180,900.0,910.0,0.00019072878,0.9998093,4.8935034e-10,0.9971693,2.8967227e-21,0.0028306418
181,905.0,915.0,0.0006841802,0.9993149,9.982888e-07,0.9961117,1.6764591e-16,0.0038882848
182,910.0,920.0,5.0885974e-06,0.9999949,4.8015355e-08,0.9998616,5.258348e-20,0.00013834586
183,915.0,925.0,9.213213e-05,0.9999076,2.6156334e-07,0.99841166,1.1949918e-16,0.001588309
184,920.0,930.0,0.0001046754,0.9998939,1.3971069e-06,0.9995447,1.2698383e-16,0.00045524383
185,925.0,935.0,3.509764e-05,0.9999647,2.524165e-07,0.9998265,4.951688e-17,0.00017352396
186,930.0,940.0,6.8187837e-06,0.9999931,8.3067924e-08,0.9999503,6.2880766e-19,4.9687093e-05
187,935.0,945.0,5.5852102e-05,0.9999441,2.2802881e-08,0.99978167,1.0433125e-20,0.00021838736
188,940.0,950.0,0.000109751534,0.9998902,1.3829084e-08,0.9990196,1.9843514e-20,0.0009803879
189,945.0,955.0,9.92021e-05,0.9999008,3.1210696e-08,0.9996836,9.578884e-20,0.00031635968
190,950.0,960.0,4.5017965e-05,0.99995387,1.0133989e-06,0.99971503,3.9187784e-17,0.00028500313
191,955.0,965.0,0.0001578014,0.9998418,3.8866443e-07,0.9985524,2.018661e-17,0.001447659
192,960.0,970.0,2.9034158e-05,0.99997056,3.5163947e-07,0.99954635,2.6671361e-18,0.00045358093
193,965.0,975.0,2.2889122e-05,0.9999771,4.2948155e-08,0.99923563,1.4181501e-20,0.00076439435
194,970.0,980.0,0.00020286527,0.99979717,1.521818e-08,0.9975672,1.8782211e-19,0.0024328865
195,975.0,985.0,0.00013702242,0.99986243,4.2602446e-07,0.99947196,6.902255e-16,0.0005281023
196,980.0,990.0,0.0023983722,0.9975974,4.267179e-06,0.9913941,3.6066978e-14,0.008605917
197,985.0,995.0,0.0001681809,0.9998305,1.3362109e-06,0.99958044,1.1480105e-16,0.0004196111
198,990.0,1000.0,0.00022181691,0.99963856,0.0001396328,0.9997873,7.2836485e-13,0.00021272137
199,995.0,1005.0,4.351587e-05,0.99995637,7.269631e-08,0.99959356,5.338402e-19,0.0004064972
200,1000.0,1010.0,0.0002118088,0.9997882,3.2544797e-08,0.99599874,1.9862723e-16,0.0040012947
201,1005.0,1015.0,0.00013232314,0.99986744,2.4965018e-07,0.9986303,1.7829346e-16,0.0013697252
202,1010.0,1020.0,1.773879e-07,0.99990714,9.271135e-05,0.9999995,2.9493016e-24,4.3768597e-07
203,1015.0,1025.0,4.0304626e-06,0.9999118,8.420341e-05,0.99999976,3.3870074e-24,2.3572514e-07
204,1020.0,1030.0,3.889638e-05,0.9999603,8.4532803e-07,0.99982363,3.191836e-18,0.00017636754
205,1025.0,1035.0,0.00013701919,0.9998627,2.2958663e-07,0.99914324,1.1176978e-17,0.0008566969
206,1030.0,1040.0,8.8590605e-05,0.9999114,5.0744728e-08,0.9997876,2.0210703e-20,0.000212405
207,1035.0,1045.0,0.00014471104,0.9998541,1.2423806e-06,0.9998311,1.766424e-15,0.00016894667
208,1040.0,1050.0,0.00030924895,0.999686,4.7765675e-06,0.9998274,1.1502006e-17,0.00017253945
209,1045.0,1055.0,6.629812e-06,0.9999932,1.5311731e-07,0.9998124,5.8149757e-22,0.0001876011
210,1050.0,1060.0,5.4735232e-05,0.9999453,4.9297377e-08,0.9996131,2.9884323e-20,0.00038694203
211,1055.0,1065.0,3.5983212e-05,0.99996376,2.4307622e-07,0.9997483,4.3395223e-18,0.00025168157
212,1060.0,1070.0,7.290375e-05,0.9999243,2.8000113e-06,0.9997446,2.572077e-15,0.00025542374
213,1065.0,1075.0,0.00024659466,0.9997296,2.3821618e-05,0.9989151,2.3347919e-12,0.001084931
214,1070.0,1080.0,4.2385094e-05,0.99995744,6.952567e-08,0.99984086,1.739063e-21,0.00015906546
215,1075.0,1085.0,2.332563e-05,0.9999758,8.2663655e-07,0.9997588,6.5842675e-18,0.00024123302
216,1080.0,1090.0,0.0032079108,0.99676716,2.500831e-05,0.99755234,5.817992e-13,0.0024476687
217,1085.0,1095.0,1.5758114e-05,0.99998283,1.4797077e-06,0.999778,9.537387e-19,0.0002220195
218,1090.0,1100.0,6.219842e-05,0.9999348,2.9930557e-06,0.99979645,1.87856e-18,0.0002035399
219,1095.0,1105.0,0.00043799073,0.9995584,3.5508897e-06,0.9981925,3.4890217e-15,0.0018075447
220,1100.0,1110.0,9.504163e-05,0.9999043,6.895638e-07,0.99941516,9.6676056e-18,0.0005848832
221,1105.0,1115.0,4.2536203e-06,0.9999901,5.5798155e-06,0.9999789,1.6114616e-20,2.1070324e-05
222,1110.0,1120.0,2.7681535e-05,0.999967,5.40597e-06,0.99997056,6.1305496e-20,2.9495824e-05
223,1115.0,1125.0,0.016521176,0.98339754,8.1402985e-05,0.9983455,5.772039e-10,0.0016544627
224,1120.0,1130.0,0.00039108493,0.99948174,0.00012721661,0.99946004,6.685339e-12,0.0005399583
225,1125.0,1135.0,1.9013314e-05,0.9999808,2.2522073e-07,0.99985886,1.6272735e-19,0.00014111528
226,1130.0,1140.0,8.206654e-05,0.99991775,1.8223159e-07,0.99926966,4.4343607e-19,0.0007302973
227,1135.0,1145.0,0.00019592569,0.9998035,6.316767e-07,0.9992617,8.4863114e-18,0.000738354
228,1140.0,1150.0,1.13203605e-05,0.9999883,3.3103373e-07,0.9999584,7.615916e-21,4.1568943e-05
229,1145.0,1155.0,0.00015019844,0.9998497,1.0729648e-07,0.99976796,8.797827e-21,0.0002319992
230,1150.0,1160.0,3.4970995e-05,0.99996424,8.8185857e-07,0.9998356,3.4637917e-20,0.00016431809
231,1155.0,1165.0,9.8818186e-05,0.99990094,2.4847046e-07,0.9993895,6.6237697e-19,0.0006104742
232,1160.0,1170.0,1.540137e-05,0.9999825,2.0882703e-06,0.999866,2.3499697e-18,0.00013396205
233,1165.0,1175.0,0.0004425467,0.99952114,3.631034e-05,0.9999051,1.2762079e-15,9.49273e-05
234,1170.0,1180.0,0.00013886344,0.9998393,2.1798201e-05,0.99994564,1.1029859e-16,5.439192e-05
235,1175.0,1185.0,6.0227735e-06,0.99997485,1.9101568e-05,0.99999464,1.6755398e-21,5.358338e-06
236,1180.0,1190.0,2.7975377e-06,0.99996746,2.9817247e-05,0.9999974,4.7057232e-23,2.5828035e-06
237,1185.0,1195.0,2.305705e-05,0.99995697,2.0007912e-05,0.99982005,1.8315345e-17,0.00018002938
238,1190.0,1200.0,0.0002702189,0.9997273,2.5174013e-06,0.99902844,2.5351692e-15,0.00097156415
239,1195.0,1205.0,7.369994e-05,0.99992573,6.3138594e-07,0.99917346,5.085109e-16,0.0008265541
240,1200.0,1210.0,5.728303e-05,0.9999423,3.321278e-07,0.99885607,2.9866654e-16,0.0011439137
241,1205.0,1215.0,0.00011523833,0.9998846,9.225614e-08,0.9985524,1.9968312e-19,0.0014475989
242,1210.0,1220.0,0.00014237697,0.9998574,1.03870434e-07,0.9991872,3.1487596e-18,0.00081278046
243,1215.0,1225.0,6.285158e-05,0.9999347,2.5327759e-06,0.9998337,1.832567e-16,0.0001662701
244,1220.0,1230.0,4.912879e-05,0.99994946,1.4572491e-06,0.9998789,4.11429e-18,0.00012108437
245,1225.0,1235.0,5.7667803e-05,0.99994206,1.9838683e-07,0.99915624,9.22169e-19,0.00084376073
246,1230.0,1240.0,0.00040452468,0.99959546,4.3113854e-08,0.9979887,4.6777395e-19,0.0020113536
247,1235.0,1245.0,0.00013566093,0.9998642,1.235192e-07,0.99939656,3.4081547e-18,0.00060347613
248,1240.0,1250.0,9.3446346e-05,0.9999063,2.8515564e-07,0.9993043,1.146026e-17,0.0006957335
249,1245.0,1255.0,0.00019135607,0.99980456,4.0680807e-06,0.99881905,1.0732326e-16,0.0011808943
250,1250.0,1260.0,3.4619436e-05,0.9999609,4.546121e-06,0.9998356,2.1722135e-19,0.00016439287
