window_id,start_time,end_time,s1_prob_normal,s1_prob_yellow,s1_prob_red,s2_prob_normal,s2_prob_yellow,s2_prob_red
67,335.0,345.0,0.99999857,1.4584691e-06,7.3358536e-22,5.857332e-07,5.1943854e-08,0.9999994
68,340.0,350.0,0.99998987,1.0182799e-05,3.7578646e-21,1.6138544e-06,5.026894e-10,0.99999833
69,345.0,355.0,0.99999845,1.4928378e-06,4.288265e-21,1.0215791e-06,2.9676858e-08,0.9999989
70,350.0,360.0,0.9999995,4.360952e-07,8.580384e-22,6.3541523e-07,3.7048703e-05,0.99996233
71,355.0,365.0,0.99999475,5.1867582e-06,2.3060945e-21,1.1876931e-06,4.4616795e-09,0.9999988
72,360.0,370.0,0.9999832,1.6749591e-05,7.668784e-21,2.3155378e-06,1.7326639e-10,0.99999774
73,365.0,375.0,0.99999833,1.713111e-06,4.0134044e-21,1.2347061e-06,6.0094717e-05,0.9999386
74,370.0,380.0,0.99999917,8.678519e-07,2.5988947e-20,1.3878389e-06,0.0005681247,0.9994305
75,375.0,385.0,0.9999982,1.8296347e-06,1.189855e-20,1.6725039e-06,1.4820736e-05,0.99998355
76,380.0,390.0,0.99999607,3.9344936e-06,1.691832e-19,3.9726638e-06,4.0407003e-06,0.999992
77,385.0,395.0,0.9999981,1.9120812e-06,1.1320422e-19,2.9723983e-06,5.4692755e-05,0.9999423
78,390.0,400.0,1.0,3.0118372e-08,5.733797e-26,2.856307e-08,1.5318227e-07,0.99999976
79,395.0,405.0,1.0,8.235899e-09,4.278559e-24,4.8105022e-08,0.004129359,0.99587053
80,400.0,410.0,0.9999939,6.099972e-06,1.1009472e-21,1.1948379e-06,1.400845e-10,0.9999988
81,405.0,415.0,0.99999845,1.5569165e-06,1.9365997e-21,8.1805103e-07,8.9978097e-10,0.99999917
82,410.0,420.0,0.9999993,7.7132796e-07,1.3077034e-21,6.432222e-07,1.1839622e-07,0.9999993
83,415.0,425.0,0.9999993,6.9639896e-07,4.6748887e-22,4.3752775e-07,2.1185504e-07,0.9999994
84,420.0,430.0,0.9999862,1.3853269e-05,8.9138405e-21,2.5015208e-06,3.34e-10,0.9999975
85,425.0,435.0,0.99998486,1.5116399e-05,6.1388014e-21,2.587826e-06,1.178589e-10,0.9999974
86,430.0,440.0,0.99999523,4.7136277e-06,1.7519574e-21,1.1815835e-06,2.0193813e-09,0.9999988
87,435.0,445.0,0.999997,2.9901378e-06,3.0723827e-21,8.549603e-07,1.304757e-08,0.99999917
88,440.0,450.0,0.99998486,1.5100982e-05,1.7837786e-18,9.048042e-06,3.848059e-06,0.9999871
89,445.0,455.0,0.9999933,6.696592e-06,1.0008304e-20,3.0884835e-06,1.0516281e-07,0.9999968
90,450.0,460.0,0.999997,3.0347355e-06,1.673901e-22,7.0103073e-07,6.61795e-10,0.9999993
91,455.0,465.0,0.9999957,4.23431e-06,2.8625922e-21,1.4143789e-06,2.8515936e-09,0.99999857
92,460.0,470.0,0.9999987,1.2703889e-06,1.789122e-22,5.600523e-07,2.0642695e-08,0.9999994
93,465.0,475.0,0.9999988,1.2218482e-06,5.340087e-23,5.2357376e-07,1.3312529e-08,0.9999994
94,470.0,480.0,0.9999629,3.710477e-05,5.00865e-20,5.952062e-06,7.866598e-11,0.99999404
95,475.0,485.0,0.99999595,4.0303944e-06,7.038517e-21,1.6160383e-06,7.0020083e-09,0.99999833
96,480.0,490.0,0.99999905,9.556409e-07,1.3481747e-21,5.5502414e-07,5.8324565e-07,0.9999988
97,485.0,495.0,0.9999969,3.144114e-06,8.137964e-21,1.5482509e-06,4.4635615e-07,0.999998
98,490.0,500.0,0.9999994,6.168759e-07,1.9576663e-21,8.389377e-07,3.4647512e-06,0.9999957
99,495.0,505.0,0.9999999,1.5435222e-07,3.1050878e-21,5.471581e-07,0.00018487805,0.99981457
100,500.0,510.0,0.99999976,2.8206713e-07,1.1312616e-21,4.2646462e-07,3.7314458e-06,0.9999958
101,505.0,515.0,0.99999857,1.4522927e-06,5.242698e-22,5.906064e-07,2.5010651e-08,0.9999994
102,510.0,520.0,0.99999857,1.3904207e-06,8.404764e-21,1.4428508e-06,1.4217526e-06,0.99999714
103,515.0,525.0,0.99996436,3.5604702e-05,9.728426e-18,2.1516866e-05,1.2982804e-06,0.99997723
104,520.0,530.0,0.9999964,3.6081271e-06,3.6213392e-20,2.3514485e-06,1.6940226e-06,0.99999595
105,525.0,535.0,0.9999999,1.7874717e-07,9.879008e-24,1.3083795e-07,4.9590913e-08,0.99999976
106,530.0,540.0,0.99999857,1.4470378e-06,2.8677016e-23,3.4788977e-07,1.0106351e-09,0.99999964
107,535.0,545.0,0.99999857,1.3761339e-06,2.1061978e-20,1.5579329e-06,1.0083479e-05,0.9999883
108,540.0,550.0,0.9999968,3.250459e-06,1.6080516e-20,2.0337598e-06,7.581713e-08,0.99999785
109,545.0,555.0,0.99999714,2.8837908e-06,1.6655908e-20,2.4509995e-06,1.122896e-07,0.9999974
110,550.0,560.0,0.9999975,2.5557435e-06,2.1590068e-20,2.5180238e-06,2.5892195e-05,0.9999716
111,555.0,565.0,1.0,1.4288888e-08,9.1614293e-26,3.0788417e-08,5.7186335e-05,0.9999428
112,560.0,570.0,0.9999994,5.405199e-07,1.1330536e-21,4.997443e-07,4.3722594e-08,0.9999994
113,565.0,575.0,0.99999595,4.0705017e-06,5.587098e-20,2.7535887e-06,1.5570185e-08,0.99999726
114,570.0,580.0,0.99946636,0.0005336817,1.4571614e-18,2.5609876e-05,3.8194784e-11,0.99997437
115,575.0,585.0,0.99995565,4.4343735e-05,2.8015536e-18,1.6158043e-05,1.8437636e-07,0.99998367
116,580.0,590.0,0.9999995,4.951385e-07,2.537179e-22,7.691383e-07,1.4197904e-05,0.999985
117,585.0,595.0,0.9999976,2.3588284e-06,7.614235e-22,1.4133027e-06,9.251617e-08,0.99999845
118,590.0,600.0,0.9999994,5.9224436e-07,6.1253373e-24,2.7362387e-07,1.983713e-08,0.99999976
119,595.0,605.0,0.9999938,6.1707638e-06,1.3129846e-21,1.5771569e-06,4.0278008e-09,0.99999845
120,600.0,610.0,0.999574,0.00042596253,6.978729e-18,4.3978867e-05,1.3557698e-10,0.999956
121,605.0,615.0,0.9998722,0.00012774188,6.9475436e-20,8.972999e-06,8.092987e-12,0.99999106
122,610.0,620.0,0.9999862,1.3797655e-05,1.6180511e-21,1.9686306e-06,3.5648363e-11,0.999998
123,615.0,625.0,1.0,8.292503e-09,5.596687e-24,7.313572e-08,0.0004296153,0.9995703
124,620.0,630.0,0.9998049,0.00019514201,1.232462e-16,5.8878366e-05,1.6713095e-07,0.999941
125,625.0,635.0,0.99997723,2.2754208e-05,9.046926e-19,8.724718e-06,1.11271284e-07,0.9999912
126,630.0,640.0,0.99998426,1.577206e-05,8.16284e-18,2.8031083e-05,3.722688e-07,0.9999716
127,635.0,645.0,0.9999989,1.111441e-06,4.712651e-21,2.85693e-06,3.201156e-05,0.9999651
128,640.0,650.0,0.9999862,1.3801485e-05,1.5742388e-21,2.433197e-06,2.0990056e-08,0.9999975
129,645.0,655.0,0.99999964,3.1961628e-07,1.5200887e-24,1.2290222e-07,3.3052068e-08,0.9999999
130,650.0,660.0,0.9999969,3.1126363e-06,2.7485017e-22,6.949387e-07,1.0039761e-08,0.9999993
131,655.0,665.0,0.9999888,1.126356e-05,5.9197524e-21,2.3910236e-06,5.967918e-10,0.9999976
132,660.0,670.0,0.99998856,1.1471229e-05,1.3009382e-20,3.3057606e-06,4.9628415e-08,0.99999666
133,665.0,675.0,0.9999951,4.918858e-06,9.526243e-22,1.2629188e-06,1.5167047e-09,0.9999987
134,670.0,680.0,0.9999988,1.1955024e-06,3.8479344e-23,4.0685856e-07,1.2686895e-09,0.99999964
135,675.0,685.0,0.99999106,8.967481e-06,1.3082115e-21,1.8952192e-06,4.5566986e-10,0.9999981
136,680.0,690.0,0.9999832,1.6791639e-05,1.2196294e-20,3.3792298e-06,2.35147e-10,0.99999666
137,685.0,695.0,1.0,1.3266783e-08,2.4859413e-24,5.4710043e-08,0.0005990792,0.99940085
138,690.0,700.0,0.99999917,8.203745e-07,8.486505e-21,7.191399e-07,1.4194954e-05,0.9999851
139,695.0,705.0,0.9999902,9.811701e-06,3.1944597e-20,4.1739863e-06,2.0821195e-08,0.9999958
140,700.0,710.0,0.9999999,1.5145066e-07,1.7026464e-24,1.0268707e-07,8.254789e-08,0.99999976
141,705.0,715.0,1.0,5.5116423e-09,9.265082e-24,8.277794e-08,0.02764678,0.9723531
142,710.0,720.0,0.99998295,1.6988824e-05,2.9188185e-18,1.151666e-05,3.3134384e-07,0.9999882
143,715.0,725.0,0.9999902,9.805929e-06,2.3583098e-17,1.9941666e-05,0.0005412047,0.9994388
144,720.0,730.0,0.9999975,2.4848914e-06,1.2013034e-17,1.1640203e-05,0.15810129,0.84188706
145,725.0,735.0,0.99998224,1.77363e-05,4.387301e-17,2.9855353e-05,8.2012775e-06,0.999962
146,730.0,740.0,0.999985,1.4967914e-05,4.1101145e-18,1.237023e-05,1.6998445e-07,0.9999875
147,735.0,745.0,0.9999993,6.778035e-07,3.8693002e-20,1.9367724e-06,1.9015748e-05,0.999979
148,740.0,750.0,0.9999995,4.4733272e-07,7.7708946e-20,2.0605714e-06,0.0007803919,0.9992175
149,745.0,755.0,0.99999356,6.3902207e-06,1.3592772e-18,5.7163743e-06,5.6084723e-06,0.9999887
150,750.0,760.0,0.9999993,6.686533e-07,3.4794835e-20,1.3015028e-06,1.44031155e-05,0.99998426
151,755.0,765.0,0.99999785,2.1256112e-06,6.8309876e-21,1.7372571e-06,5.3963726e-07,0.99999774
152,760.0,770.0,0.99999976,2.2550225e-07,4.1120194e-21,8.241819e-07,0.009963496,0.9900357
153,765.0,775.0,0.9999902,9.79391e-06,7.653737e-19,7.548626e-06,2.0510566e-05,0.999972
154,770.0,780.0,0.9999987,1.3186329e-06,1.613622e-20,1.4083298e-06,3.0140282e-06,0.9999956
155,775.0,785.0,0.9999932,6.8187715e-06,5.265145e-19,4.5165343e-06,4.7586043e-05,0.9999479
156,780.0,790.0,0.9998147,0.00018535189,9.1728256e-15,0.00012148802,2.5539988e-05,0.9998529
157,785.0,795.0,0.9994276,0.0005723002,2.607929e-12,0.0007900037,0.01406866,0.9851414
158,790.0,800.0,0.9999877,1.2298831e-05,4.3080013e-17,1.674176e-05,0.0008354336,0.9991478
159,795.0,805.0,0.999985,1.5057697e-05,2.2640279e-17,1.4068999e-05,4.42431e-06,0.9999815
160,800.0,810.0,0.9999933,6.7066712e-06,7.7813516e-19,5.5541186e-06,5.2198742e-05,0.9999423
161,805.0,815.0,0.99999857,1.4055981e-06,2.5488981e-20,1.1839403e-06,2.0403437e-05,0.9999784
162,810.0,820.0,0.9999995,5.2835253e-07,8.186839e-21,5.3904245e-07,4.5135515e-05,0.99995434
163,815.0,825.0,0.9999994,5.628097e-07,9.129121e-18,2.2573888e-06,0.0013140443,0.99868375
164,820.0,830.0,0.99999,1.0003719e-05,9.8906714e-17,1.0612185e-05,2.9697569e-05,0.9999597
165,825.0,835.0,0.99998856,1.144592e-05,1.3042496e-17,5.6917556e-06,3.337113e-06,0.99999094
166,830.0,840.0,0.9999958,4.1990597e-06,2.3348712e-16,2.1597676e-05,0.024702607,0.97527575
167,835.0,845.0,0.9999938,6.257147e-06,5.4889863e-14,0.004043986,0.00011550331,0.9958405
168,840.0,850.0,0.9995708,0.00042920865,8.1781196e-13,0.0006790742,1.7181485e-05,0.9993037
169,845.0,855.0,0.9999789,2.113817e-05,4.630117e-17,1.9598876e-05,1.3851419e-06,0.999979
170,850.0,860.0,0.9999982,1.7482906e-06,1.5360989e-17,4.540695e-06,0.01798895,0.9820065
171,855.0,865.0,0.9999999,8.3322064e-08,3.4676944e-19,5.007586e-07,0.5877129,0.41228658
172,860.0,870.0,0.99999845,1.5292993e-06,7.1503483e-16,1.2864456e-05,0.46720234,0.5327849
173,865.0,875.0,0.99991894,8.102216e-05,7.4624755e-14,0.000100351026,3.6483016e-05,0.99986315
174,870.0,880.0,0.9999975,2.5514769e-06,1.0576259e-17,2.2266731e-06,2.887905e-07,0.9999975
175,875.0,885.0,0.9999999,1.6270413e-07,4.315284e-20,6.549825e-07,0.023797998,0.9762014
176,880.0,890.0,0.99999607,3.876096e-06,4.618644e-16,1.619801e-05,0.01365838,0.98632544
177,885.0,895.0,0.9999964,3.6053307e-06,4.8746344e-16,1.5564128e-05,0.004220638,0.9957638
178,890.0,900.0,0.99998856,1.1407735e-05,8.0783147e-16,1.7631783e-05,0.016512506,0.9834698
179,895.0,905.0,0.9999994,6.524773e-07,7.1795074e-19,1.5518239e-06,0.017376209,0.98262227
180,900.0,910.0,0.99999833,1.6419632e-06,1.4405675e-17,3.916744e-06,0.0013076374,0.9986884
181,905.0,915.0,0.99999785,2.1959086e-06,2.8943705e-17,5.1604943e-06,0.00015371454,0.9998411
182,910.0,920.0,0.9999974,2.620109e-06,7.2860815e-17,5.1899715e-06,0.0012625688,0.99873227
183,915.0,925.0,0.9999989,1.1193175e-06,8.965834e-19,2.3610687e-06,0.016382517,0.9836151
184,920.0,930.0,0.9999875,1.2549345e-05,1.7741302e-14,4.237027e-05,0.17300808,0.8269496
185,925.0,935.0,0.99993753,6.251102e-05,1.9116085e-13,0.00029504558,0.00012054206,0.9995844
186,930.0,940.0,0.99991703,8.294426e-05,2.272257e-14,0.00010931696,5.3859515e-07,0.9998901
187,935.0,945.0,0.99987304,0.00012692678,5.8710544e-14,0.0001274659,1.0130207e-06,0.9998715
188,940.0,950.0,0.99993145,6.854878e-05,5.85946e-14,0.00010241443,0.00095041125,0.9989472
189,945.0,955.0,0.9999945,5.4521843e-06,8.291313e-18,4.6547457e-06,0.0053986553,0.9945967
190,950.0,960.0,0.99998796,1.2041324e-05,7.760685e-17,1.3695865e-05,0.0014224201,0.99856395
191,955.0,965.0,0.9999863,1.3701763e-05,1.1077451e-16,2.0612813e-05,0.00013307283,0.99984634
192,960.0,970.0,0.9999993,6.662479e-07,1.2447885e-17,4.547962e-06,0.17649838,0.82349706
193,965.0,975.0,0.99997795,2.206976e-05,1.3730685e-15,3.129587e-05,7.924612e-05,0.9998895
194,970.0,980.0,0.9999819,1.8148605e-05,3.3628618e-15,3.091747e-05,0.000426344,0.9995427
195,975.0,985.0,0.9999814,1.8606426e-05,6.779987e-15,4.5528206e-05,0.00086811517,0.9990864
196,980.0,990.0,0.9999919,8.107357e-06,3.8550494e-15,3.1388176e-05,0.07085141,0.9291172
197,985.0,995.0,0.99999714,2.8163379e-06,1.1306613e-17,3.224214e-06,0.00054611696,0.9994506
198,990.0,1000.0,0.9999993,6.614402e-07,6.1834574e-19,9.79872e-07,0.00010083922,0.9998982
199,995.0,1005.0,0.9999945,5.5294154e-06,4.8479587e-16,1.374284e-05,2.8792507e-05,0.99995744
200,1000.0,1010.0,0.99998283,1.7189966e-05,4.1961176e-16,1.6555352e-05,1.2659644e-06,0.99998224
201,1005.0,1015.0,0.99999964,3.7799322e-07,7.9649854e-20,1.181408e-06,0.18956679,0.8104321
202,1010.0,1020.0,0.999979,2.1033404e-05,1.5843234e-15,2.5574947e-05,0.007780142,0.9921943
203,1015.0,1025.0,0.9997303,0.0002697002,5.433351e-14,0.00011623859,1.22870515e-05,0.9998715
204,1020.0,1030.0,0.9999968,3.2480823e-06,3.3679155e-17,5.7514253e-06,0.00024687787,0.99974734
205,1025.0,1035.0,0.999998,2.0333487e-06,6.3281575e-18,3.257615e-06,1.3429073e-05,0.9999833
206,1030.0,1040.0,0.9999993,7.583224e-07,9.959928e-19,1.351612e-06,1.1003487e-05,0.9999876
207,1035.0,1045.0,0.9999962,3.869194e-06,2.5690048e-17,5.9002678e-06,0.00039728143,0.9995969
208,1040.0,1050.0,0.99999464,5.3629087e-06,7.366715e-18,5.5640025e-06,0.00031027079,0.9996842
209,1045.0,1055.0,0.99999905,9.1281856e-07,1.6057398e-18,2.0641287e-06,0.00034139815,0.99965656
210,1050.0,1060.0,0.9999975,2.4861097e-06,1.1505812e-16,7.643877e-06,7.930925e-07,0.99999154
211,1055.0,1065.0,0.99999523,4.757488e-06,6.833697e-16,1.1483933e-05,3.0789174e-06,0.99998546
212,1060.0,1070.0,0.9999957,4.3046593e-06,6.5209586e-17,7.583318e-06,0.0022209892,0.9977715
213,1065.0,1075.0,0.99998987,1.0178624e-05,7.641377e-16,3.2293563e-05,0.106659085,0.8933086
214,1070.0,1080.0,0.9999647,3.531982e-05,5.229177e-15,4.547943e-05,0.04969942,0.9502551
215,1075.0,1085.0,0.9999778,2.2207203e-05,4.8666474e-16,2.2377712e-05,2.3878893e-06,0.9999752
216,1080.0,1090.0,0.99999607,3.9814036e-06,2.2169724e-15,1.5912276e-05,0.60843456,0.3915496
217,1085.0,1095.0,0.9999989,1.08712e-06,9.242654e-17,1.3564357e-06,0.93700224,0.06299644
218,1090.0,1100.0,0.9999697,3.0286896e-05,3.1485873e-15,3.3997592e-05,9.0918526e-05,0.99987507
219,1095.0,1105.0,0.999892,0.00010800311,5.816591e-15,6.714714e-05,0.004100921,0.9958319
220,1100.0,1110.0,0.99822456,0.0017754837,5.3791568e-12,0.001062775,0.003510379,0.9954268
221,1105.0,1115.0,0.9999956,4.365098e-06,8.97249e-16,8.253826e-06,0.8448824,0.15510926
222,1110.0,1120.0,0.9999999,9.530754e-08,1.8533276e-20,3.0421947e-07,0.00048818375,0.9995115
223,1115.0,1125.0,0.9999988,1.2219775e-06,4.114799e-18,2.2543975e-06,0.00010210528,0.9998956
224,1120.0,1130.0,0.999995,4.993665e-06,3.0016445e-18,6.1731e-06,0.007467842,0.99252594
225,1125.0,1135.0,0.99998736,1.26432105e-05,1.5797003e-13,7.202751e-07,0.99589086,0.0041083614
226,1130.0,1140.0,0.9999969,3.0457645e-06,5.312382e-16,1.2568928e-05,0.17801702,0.8219704
227,1135.0,1145.0,0.99998546,1.4524365e-05,1.6286675e-17,6.295103e-06,7.282241e-05,0.99992085
228,1140.0,1150.0,0.99999964,3.7956457e-07,2.1059039e-19,1.3329834e-06,0.3424878,0.6575109
229,1145.0,1155.0,0.9999963,3.6366025e-06,9.080096e-16,1.3754499e-05,0.12286621,0.8771201
230,1150.0,1160.0,0.9999994,5.8696673e-07,1.4880506e-17,3.110371e-06,0.21234544,0.7876515
231,1155.0,1165.0,1.0,2.3679712e-08,5.2726954e-20,1.4736072e-09,0.99827504,0.0017249746
232,1160.0,1170.0,0.99997306,2.6912545e-05,3.3928682e-15,3.511044e-05,0.20603664,0.79392827
233,1165.0,1175.0,0.9999732,2.6788102e-05,3.9571736e-15,4.5009943e-05,0.037781116,0.9621739
234,1170.0,1180.0,0.99997854,2.1510965e-05,7.6466224e-17,1.4412364e-05,1.5488125e-05,0.9999701
235,1175.0,1185.0,0.99996364,3.636087e-05,2.491643e-16,3.1995063e-05,0.020053025,0.97991496
236,1180.0,1190.0,0.9999025,9.7450386e-05,4.0330329e-13,0.00016930359,0.001117505,0.99871325
237,1185.0,1195.0,0.9999093,9.073125e-05,9.082047e-15,6.3021864e-05,1.452705e-05,0.9999224
238,1190.0,1200.0,0.9999393,6.070788e-05,6.206272e-14,9.476626e-05,0.049801037,0.95010424
239,1195.0,1205.0,0.9999951,4.836529e-06,3.6282278e-16,1.1709373e-05,0.009207852,0.9907804
240,1200.0,1210.0,0.99999976,2.3709094e-07,8.3894395e-19,1.383971e-06,0.24509472,0.75490385
241,1205.0,1215.0,0.9999925,7.568135e-06,2.0344942e-15,1.9202524e-05,0.18282174,0.8171591
242,1210.0,1220.0,0.999984,1.5916647e-05,1.3268075e-14,3.5679972e-05,0.07820183,0.92176247
243,1215.0,1225.0,0.9999887,1.1373843e-05,8.6336004e-17,1.1606072e-05,0.015551124,0.98443735
244,1220.0,1230.0,0.9999809,1.9050653e-05,4.8303536e-17,1.4680503e-05,0.0033889057,0.9965964
245,1225.0,1235.0,0.9999982,1.8016281e-06,5.224422e-17,5.6568356e-06,0.14598778,0.8540065
246,1230.0,1240.0,0.99999845,1.6040971e-06,1.8304984e-18,1.2071293e-06,2.2653964e-07,0.99999857
